HS6,China,Japan,Korea,Uae,Veitnam
441883,10.0,0.0,0.0,0.0,0.0
441889,10.0,0.0,0.0,0.0,0.0
441891,10.0,0.0,0.0,0.0,0.0
441892,10.0,0.0,0.0,0.0,0.0
441899,10.0,0.0,0.0,0.0,0.0
441911,10.0,0.0,0.0,0.0,0.0
441912,10.0,0.0,0.0,0.0,0.0
441919,10.0,0.0,0.0,0.0,0.0
441920,10.0,0.0,0.0,0.0,0.0
441990,10.0,0.0,0.0,0.0,0.0
442011,10.0,0.0,0.0,0.0,0.0
442019,10.0,0.0,0.0,0.0,0.0
442090,10.0,0.0,0.0,0.0,0.0
442110,10.0,0.0,0.0,0.0,0.0
442120,10.0,0.0,0.0,0.0,0.0
442191,10.0,0.0,0.0,0.0,0.0
442199,10.0,0.0,0.0,0.0,0.0
450110,10.0,0.0,0.0,0.0,0.0
450190,10.0,0.0,0.0,0.0,0.0
450200,10.0,0.0,0.0,0.0,0.0
450310,10.0,0.0,0.0,0.0,0.0
450390,10.0,0.0,0.0,0.0,0.0
450410,10.0,0.0,0.0,0.0,0.0
450490,10.0,0.0,0.0,0.0,0.0
460121,10.0,0.0,0.0,8.0,0.0
460122,10.0,0.0,0.0,8.0,0.0
460129,10.0,0.0,0.0,8.0,0.0
460192,10.0,0.0,0.0,8.0,0.0
460193,10.0,0.0,0.0,8.0,0.0
460194,10.0,0.0,0.0,8.0,0.0
460199,10.0,0.0,0.0,8.0,0.0
460211,10.0,0.0,0.0,8.0,0.0
460212,10.0,0.0,0.0,8.0,0.0
460219,10.0,0.0,0.0,8.0,0.0
460290,10.0,0.0,0.0,8.0,0.0
470100,5.0,0.0,0.0,0.0,0.0
470200,5.0,0.0,0.0,0.0,0.0
470311,5.0,0.0,0.0,0.0,0.0
470319,5.0,0.0,0.0,0.0,0.0
470321,5.0,0.0,0.0,0.0,0.0
470329,5.0,0.0,0.0,0.0,0.0
470411,5.0,0.0,0.0,0.0,0.0
470419,5.0,0.0,0.0,0.0,0.0
470421,5.0,0.0,0.0,0.0,0.0
470429,5.0,0.0,0.0,0.0,0.0
470500,5.0,0.0,0.0,0.0,0.0
470610,5.0,0.0,0.0,0.0,0.0
470620,5.0,0.0,0.0,0.0,0.0
470630,5.0,0.0,0.0,0.0,0.0
470691,5.0,0.0,0.0,0.0,0.0
470692,5.0,0.0,0.0,0.0,0.0
470693,5.0,0.0,0.0,0.0,0.0
470710,2.5,0.0,0.0,0.0,0.0
470720,2.5,0.0,0.0,0.0,0.0
470730,2.5,0.0,0.0,0.0,0.0
470790,2.5,0.0,0.0,0.0,0.0
480100,10.0,0.0,0.0,0.0,0.0
480210,10.0,0.0,0.0,0.0,0.0
480220,10.0,0.0,0.0,8.0,0.0
480240,10.0,0.0,0.0,9.0,0.0
480254,10.0,0.0,0.0,9.0,0.0
480255,10.0,0.0,0.0,9.0,0.0
480256,10.0,0.0,0.0,9.0,0.0
480257,10.0,0.0,0.0,9.0,0.0
480258,10.0,0.0,0.0,9.0,0.0
480261,10.0,0.0,0.0,9.0,0.0
480262,10.0,0.0,0.0,9.0,0.0
480269,10.0,0.0,0.0,9.0,0.0
480300,10.0,0.0,0.0,9.0,5.0
480411,10.0,0.0,0.0,9.0,0.0
480419,10.0,0.0,0.0,9.0,0.0
480421,10.0,0.0,0.0,9.0,0.0
480429,10.0,0.0,0.0,9.0,0.0
480431,10.0,0.0,0.0,9.0,0.0
480439,10.0,0.0,0.0,9.0,0.0
480441,10.0,0.0,0.0,9.0,0.0
480442,10.0,0.0,0.0,9.0,0.0
480449,10.0,0.0,0.0,9.0,0.0
480451,10.0,0.0,0.0,9.0,0.0
480452,10.0,0.0,0.0,9.0,0.0
480459,10.0,0.0,0.0,9.0,0.0
480511,10.0,0.0,0.0,9.0,0.0
480512,10.0,0.0,0.0,9.0,0.0
480519,10.0,0.0,0.0,9.0,0.0
480524,10.0,0.0,0.0,9.0,0.0
480525,10.0,0.0,0.0,9.0,0.0
480530,10.0,0.0,0.0,9.0,0.0
480540,10.0,0.0,0.0,9.0,0.0
480550,10.0,0.0,0.0,9.0,0.0
480591,10.0,0.0,0.0,9.0,0.0
480592,10.0,0.0,0.0,9.0,0.0
480593,10.0,0.0,0.0,9.0,0.0
480610,10.0,0.0,0.0,0.0,0.0
480620,10.0,0.0,0.0,0.0,0.0
480630,10.0,0.0,0.0,0.0,0.0
480640,10.0,0.0,0.0,0.0,0.0
480700,10.0,0.0,0.0,0.0,0.0
480810,10.0,0.0,0.0,0.0,0.0
480840,10.0,0.0,0.0,0.0,0.0
480890,10.0,0.0,0.0,0.0,0.0
480920,10.0,0.0,0.0,0.0,0.0
480990,10.0,0.0,0.0,9.0,0.0
481013,10.0,0.0,0.0,0.0,5.0
481014,10.0,0.0,0.0,9.0,0.0
481019,10.0,0.0,0.0,9.0,0.0
481022,10.0,0.0,0.0,9.0,0.0
481029,10.0,0.0,0.0,9.0,0.0
481031,10.0,0.0,0.0,9.0,0.0
481032,10.0,0.0,0.0,9.0,0.0
481039,10.0,0.0,0.0,9.0,0.0
481092,10.0,0.0,0.0,9.0,0.0
481099,10.0,0.0,0.0,9.0,0.0
481110,10.0,0.0,0.0,0.0,0.0
481141,10.0,0.0,0.0,8.0,5.0
481149,10.0,0.0,0.0,0.0,5.0
481151,10.0,0.0,0.0,0.0,0.0
481159,10.0,0.0,0.0,0.0,0.0
481160,10.0,0.0,0.0,0.0,0.0
481190,10.0,0.0,0.0,0.0,0.0
481200,10.0,0.0,0.0,0.0,0.0
481310,10.0,0.0,0.0,0.0,0.0
481320,10.0,0.0,0.0,0.0,0.0
481390,10.0,0.0,0.0,0.0,0.0
481420,10.0,0.0,0.0,0.0,0.0
481490,10.0,0.0,0.0,0.0,0.0
481620,10.0,0.0,0.0,0.0,0.0
481690,10.0,0.0,0.0,0.0,0.0
481710,10.0,0.0,0.0,0.0,5.0
481720,10.0,0.0,0.0,0.0,0.0
481730,10.0,0.0,0.0,0.0,5.0
481810,10.0,0.0,0.0,0.0,0.0
481820,10.0,0.0,0.0,0.0,0.0
481830,10.0,0.0,0.0,0.0,0.0
481850,10.0,0.0,0.0,0.0,0.0
481890,10.0,0.0,0.0,0.0,0.0
481910,10.0,0.0,0.0,0.0,0.0
481920,10.0,0.0,0.0,0.0,0.0
481930,10.0,0.0,0.0,0.0,0.0
481940,10.0,0.0,0.0,0.0,0.0
481950,10.0,0.0,0.0,0.0,0.0
481960,10.0,0.0,0.0,0.0,0.0
482010,10.0,0.0,0.0,0.0,0.0
482020,10.0,0.0,0.0,0.0,0.0
482030,10.0,0.0,0.0,0.0,0.0
482040,10.0,0.0,0.0,0.0,0.0
482050,10.0,0.0,0.0,0.0,0.0
482090,10.0,0.0,0.0,0.0,0.0
482110,10.0,0.0,0.0,0.0,0.0
482190,10.0,0.0,0.0,0.0,0.0
482210,10.0,0.0,0.0,0.0,0.0
482290,10.0,0.0,0.0,0.0,0.0
482320,10.0,0.0,0.0,0.0,0.0
482340,10.0,0.0,0.0,0.0,0.0
482361,10.0,0.0,0.0,0.0,5.0
482369,10.0,0.0,0.0,0.0,5.0
482370,10.0,0.0,0.0,0.0,0.0
482390,10.71,0.0,0.0,0.0,0.0
490110,10.0,0.0,0.0,0.0,0.0
490191,10.0,0.0,0.0,0.0,0.0
490199,10.0,0.0,0.0,0.0,5.0
490210,0.0,0.0,0.0,0.0,0.0
490290,0.0,0.0,0.0,0.0,0.0
490300,10.0,0.0,0.0,0.0,0.0
490400,0.0,0.0,0.0,0.0,0.0
490520,0.0,0.0,0.0,0.0,0.0
490590,0.0,0.0,0.0,0.0,0.0
490600,0.0,0.0,0.0,0.0,0.0
490700,10.0,0.0,0.0,0.0,0.0
490810,10.0,0.0,0.0,0.0,5.0
490890,10.0,0.0,0.0,0.0,5.0
490900,10.0,0.0,0.0,0.0,0.0
491000,10.0,0.0,0.0,0.0,0.0
491110,10.0,0.0,0.0,0.0,5.0
491191,10.0,0.0,0.0,0.0,0.0
491199,10.0,0.0,0.0,0.0,0.0
500100,30.0,0.0,5.0,0.0,0.0
500200,15.0,0.0,0.0,0.0,0.0
500300,15.0,0.0,0.0,0.0,0.0
500400,15.0,0.0,0.0,0.0,0.0
500500,15.0,0.0,0.0,0.0,0.0
500600,15.0,0.0,0.0,0.0,0.0
500710,20.0,0.0,0.0,0.0,0.0
500720,20.0,0.0,0.0,0.0,0.0
500790,20.0,0.0,0.0,0.0,0.0
510111,2.5,0.0,0.0,0.0,0.0
510119,2.5,0.0,0.0,0.0,0.0
510121,2.5,0.0,0.0,0.0,0.0
510129,2.5,0.0,0.0,0.0,0.0
510130,2.5,0.0,0.0,0.0,0.0
510211,5.0,0.0,0.0,0.0,0.0
510219,5.0,0.0,0.0,0.0,0.0
510220,5.0,0.0,0.0,0.0,0.0
510310,10.0,0.0,0.0,0.0,0.0
510320,10.0,0.0,0.0,0.0,0.0
510330,10.0,0.0,0.0,0.0,0.0
510400,10.0,0.0,0.0,0.0,0.0
510510,10.0,0.0,0.0,0.0,0.0
510521,10.0,0.0,0.0,0.0,0.0
510529,6.25,0.0,0.0,0.0,0.0
510531,10.0,0.0,0.0,0.0,0.0
510539,10.0,0.0,0.0,0.0,0.0
510540,10.0,0.0,0.0,0.0,0.0
510610,10.0,0.0,0.0,0.0,0.0
510620,10.0,0.0,0.0,0.0,0.0
510710,10.0,0.0,0.0,0.0,0.0
510720,10.0,0.0,0.0,0.0,0.0
510810,10.0,0.0,0.0,0.0,0.0
510820,10.0,0.0,0.0,0.0,0.0
510910,10.0,0.0,0.0,0.0,0.0
510990,10.0,0.0,0.0,0.0,0.0
511000,10.0,0.0,0.0,0.0,0.0
511111,0.0,0.0,0.0,0.0,5.0
511119,0.0,0.0,0.0,0.0,5.0
511120,0.0,0.0,0.0,0.0,0.0
511130,0.0,0.0,0.0,0.0,5.0
511190,0.0,0.0,0.0,0.0,0.0
511211,0.0,0.0,0.0,0.0,5.0
511219,0.0,0.0,0.0,0.0,5.0
511220,0.0,0.0,0.0,0.0,0.0
511230,0.0,0.0,0.0,0.0,5.0
511290,0.0,0.0,0.0,0.0,0.0
511300,0.0,0.0,0.0,0.0,0.0
520100,5.0,0.0,0.0,0.0,0.0
520210,10.0,0.0,0.0,0.0,0.0
520291,10.0,0.0,0.0,0.0,0.0
520299,10.0,0.0,0.0,0.0,0.0
520300,30.0,0.0,0.0,0.0,0.0
520411,10.0,0.0,0.0,0.0,0.0
520419,10.0,0.0,0.0,0.0,0.0
520420,10.0,0.0,0.0,0.0,0.0
520511,10.0,0.0,0.0,0.0,0.0
520512,10.0,0.0,0.0,0.0,0.0
520513,10.0,0.0,0.0,0.0,0.0
520514,10.0,0.0,0.0,0.0,0.0
520515,10.0,0.0,0.0,0.0,0.0
520521,10.0,0.0,0.0,0.0,0.0
520522,10.0,0.0,0.0,0.0,0.0
520523,10.0,0.0,0.0,0.0,0.0
520524,10.0,0.0,0.0,0.0,0.0
520526,10.0,0.0,0.0,0.0,0.0
520527,10.0,0.0,0.0,0.0,0.0
520528,10.0,0.0,0.0,0.0,0.0
520531,10.0,0.0,0.0,0.0,0.0
520532,10.0,0.0,0.0,0.0,0.0
520533,10.0,0.0,0.0,0.0,0.0
520534,10.0,0.0,0.0,0.0,0.0
520535,10.0,0.0,0.0,0.0,0.0
520541,10.0,0.0,0.0,0.0,0.0
520542,10.0,0.0,0.0,0.0,0.0
520543,10.0,0.0,0.0,0.0,0.0
520544,10.0,0.0,0.0,0.0,0.0
520546,10.0,0.0,0.0,0.0,0.0
520547,10.0,0.0,0.0,0.0,0.0
520548,10.0,0.0,0.0,0.0,0.0
520611,10.0,0.0,0.0,0.0,0.0
520612,10.0,0.0,0.0,0.0,0.0
520613,10.0,0.0,0.0,0.0,0.0
520614,10.0,0.0,0.0,0.0,0.0
520615,10.0,0.0,0.0,0.0,0.0
520621,10.0,0.0,0.0,0.0,0.0
520622,10.0,0.0,0.0,0.0,0.0
520623,10.0,0.0,0.0,0.0,0.0
520624,10.0,0.0,0.0,0.0,0.0
520625,10.0,0.0,0.0,0.0,0.0
520631,10.0,0.0,0.0,0.0,0.0
520632,10.0,0.0,0.0,0.0,0.0
520633,10.0,0.0,0.0,0.0,0.0
520634,10.0,0.0,0.0,0.0,0.0
520635,10.0,0.0,0.0,0.0,0.0
520641,10.0,0.0,0.0,0.0,0.0
520642,10.0,0.0,0.0,0.0,0.0
520643,10.0,0.0,0.0,0.0,0.0
520644,10.0,0.0,0.0,0.0,0.0
520645,10.0,0.0,0.0,0.0,0.0
520710,10.0,0.0,0.0,0.0,0.0
520790,10.0,0.0,0.0,0.0,0.0
520811,10.0,0.0,0.0,0.0,0.0
520812,10.0,0.0,0.0,0.0,5.0
520813,10.0,0.0,0.0,0.0,5.0
520819,10.0,0.0,0.0,0.0,0.0
520821,10.0,0.0,0.0,0.0,5.0
520822,10.0,0.0,0.0,0.0,5.0
520823,10.0,0.0,0.0,0.0,5.0
520829,10.0,0.0,0.0,0.0,5.0
520831,10.0,0.0,0.0,0.0,5.0
520832,10.0,0.0,0.0,0.0,0.0
520833,10.0,0.0,0.0,0.0,5.0
520839,0.0,0.0,0.0,0.0,5.0
520841,0.0,0.0,0.0,0.0,5.0
520842,0.0,0.0,0.0,0.0,5.0
520843,10.0,0.0,0.0,0.0,5.0
520849,0.0,0.0,0.0,0.0,0.0
520851,0.0,0.0,0.0,0.0,5.0
520852,0.0,0.0,0.0,0.0,0.0
520859,0.0,0.0,0.0,0.0,5.0
520911,10.0,0.0,0.0,0.0,0.0
520912,10.0,0.0,0.0,0.0,0.0
520919,10.0,0.0,0.0,0.0,0.0
520921,10.0,0.0,0.0,0.0,5.0
520922,10.0,0.0,0.0,0.0,5.0
520929,10.0,0.0,0.0,0.0,5.0
520931,0.0,0.0,0.0,0.0,5.0
520932,0.0,0.0,0.0,0.0,5.0
520939,0.0,0.0,0.0,0.0,5.0
520941,0.0,0.0,0.0,0.0,5.0
520942,0.0,0.0,0.0,0.0,0.0
520943,0.0,0.0,0.0,0.0,5.0
520949,0.0,0.0,0.0,0.0,5.0
520951,0.0,0.0,0.0,0.0,5.0
520952,0.0,0.0,0.0,0.0,5.0
520959,0.0,0.0,0.0,0.0,5.0
521011,10.0,0.0,0.0,0.0,5.0
521019,10.0,0.0,0.0,0.0,0.0
521021,10.0,0.0,0.0,0.0,5.0
521029,10.0,0.0,0.0,0.0,5.0
521031,10.0,0.0,0.0,0.0,0.0
521032,10.0,0.0,0.0,0.0,5.0
521039,0.0,0.0,0.0,0.0,5.0
521041,0.0,0.0,0.0,0.0,0.0
521049,0.0,0.0,0.0,0.0,5.0
521051,0.0,0.0,0.0,0.0,5.0
521059,0.0,0.0,0.0,0.0,5.0
521111,10.0,0.0,0.0,0.0,0.0
521112,10.0,0.0,0.0,0.0,0.0
521119,10.0,0.0,0.0,0.0,0.0
521120,10.0,0.0,0.0,0.0,5.0
521131,0.0,0.0,0.0,0.0,5.0
521132,0.0,0.0,0.0,0.0,5.0
521139,0.0,0.0,0.0,0.0,5.0
521141,0.0,0.0,0.0,0.0,5.0
521142,0.0,0.0,0.0,0.0,5.0
521143,0.0,0.0,0.0,0.0,5.0
521149,0.0,0.0,0.0,0.0,5.0
521151,0.0,0.0,0.0,0.0,5.0
521152,0.0,0.0,0.0,0.0,5.0
521159,0.0,0.0,0.0,0.0,5.0
521211,10.0,0.0,0.0,0.0,5.0
521212,10.0,0.0,0.0,0.0,5.0
521213,10.0,0.0,0.0,0.0,5.0
521214,10.0,0.0,0.0,0.0,5.0
521215,0.0,0.0,0.0,0.0,5.0
521221,10.0,0.0,0.0,0.0,5.0
521222,10.0,0.0,0.0,0.0,5.0
521223,10.0,0.0,0.0,0.0,5.0
521224,0.0,0.0,0.0,0.0,5.0
521225,0.0,0.0,0.0,0.0,5.0
530110,0.0,0.0,0.0,0.0,0.0
530121,0.0,0.0,0.0,0.0,0.0
530129,0.0,0.0,0.0,0.0,0.0
530130,0.0,0.0,0.0,0.0,0.0
530210,30.0,0.0,5.0,0.0,0.0
530290,30.0,0.0,5.0,0.0,0.0
530310,7.5,0.0,0.0,0.0,0.0
530390,10.0,0.0,0.0,0.0,0.0
530500,10.0,0.0,0.0,0.0,0.0
530610,10.0,0.0,0.0,0.0,0.0
530620,10.0,0.0,0.0,0.0,0.0
530710,10.0,0.0,0.0,0.0,0.0
530720,10.0,0.0,0.0,0.0,0.0
530810,10.0,0.0,0.0,0.0,0.0
530820,10.0,0.0,0.0,0.0,0.0
530890,10.0,0.0,0.0,0.0,0.0
530911,10.0,0.0,0.0,0.0,5.0
530919,10.0,0.0,0.0,0.0,5.0
530921,10.0,0.0,0.0,0.0,0.0
530929,10.0,0.0,0.0,0.0,0.0
531010,20.0,0.0,0.0,0.0,0.0
531090,10.0,0.0,0.0,0.0,0.0
531100,10.0,0.0,0.0,0.0,0.0
540110,5.0,0.0,0.0,0.0,0.0
540120,5.0,0.0,0.0,0.0,0.0
540211,5.0,0.0,0.0,0.0,0.0
540219,5.0,0.0,0.0,0.0,0.0
540220,5.0,0.0,0.0,0.0,0.0
540231,5.0,0.0,0.0,0.0,0.0
540232,5.0,0.0,0.0,0.0,0.0
540233,5.0,0.0,0.0,0.0,0.0
540234,5.0,0.0,0.0,0.0,0.0
540239,5.0,0.0,0.0,0.0,0.0
540244,5.0,0.0,0.0,0.0,0.0
540245,5.0,0.0,0.0,0.0,0.0
540246,5.0,0.0,0.0,0.0,0.0
540247,5.0,0.0,0.0,0.0,0.0
540248,5.0,0.0,0.0,0.0,0.0
540249,5.0,0.0,0.0,0.0,0.0
540251,5.0,0.0,0.0,0.0,0.0
540252,5.0,0.0,0.0,0.0,0.0
540253,5.0,0.0,0.0,0.0,0.0
540259,5.0,0.0,0.0,0.0,0.0
540261,5.0,0.0,0.0,0.0,0.0
540262,5.0,0.0,0.0,0.0,0.0
540263,5.0,0.0,0.0,0.0,0.0
540269,5.0,0.0,0.0,0.0,0.0
540310,5.0,0.0,0.0,0.0,0.0
540331,5.0,0.0,0.0,0.0,0.0
540332,5.0,0.0,0.0,0.0,0.0
540333,5.0,0.0,0.0,0.0,0.0
540339,5.0,0.0,0.0,0.0,0.0
540341,5.0,0.0,0.0,0.0,0.0
540342,5.0,0.0,0.0,0.0,0.0
540349,5.0,0.0,0.0,0.0,0.0
540411,5.0,0.0,0.0,0.0,0.0
540412,5.0,0.0,0.0,0.0,0.0
540419,5.0,0.0,0.0,0.0,0.0
540490,5.0,0.0,0.0,0.0,0.0
540500,5.0,0.0,0.0,0.0,0.0
540600,5.0,0.0,0.0,0.0,0.0
540710,0.0,0.0,0.0,0.0,0.0
540720,20.0,0.0,0.0,0.0,0.0
540730,20.0,0.0,0.0,0.0,0.0
540741,0.0,0.0,0.0,0.0,0.0
540742,0.0,0.0,0.0,0.0,0.0
540743,0.0,0.0,0.0,0.0,5.0
540744,0.0,0.0,0.0,0.0,0.0
540751,0.0,0.0,0.0,0.0,0.0
540752,0.0,0.0,0.0,0.0,0.0
540753,0.0,0.0,0.0,0.0,5.0
540754,0.0,0.0,0.0,0.0,0.0
540761,0.0,0.0,0.0,0.0,0.0
540769,0.0,0.0,0.0,0.0,0.0
540771,0.0,0.0,0.0,0.0,0.0
540772,0.0,0.0,0.0,0.0,0.0
540773,0.0,0.0,0.0,0.0,5.0
540774,0.0,0.0,0.0,0.0,0.0
540781,0.0,0.0,0.0,0.0,0.0
540782,0.0,0.0,0.0,0.0,0.0
540783,0.0,0.0,0.0,0.0,5.0
540784,0.0,0.0,0.0,0.0,0.0
540791,0.0,0.0,0.0,0.0,0.0
540792,0.0,0.0,0.0,0.0,0.0
540793,0.0,0.0,0.0,0.0,5.0
540794,0.0,0.0,0.0,0.0,0.0
540810,20.0,0.0,0.0,0.0,0.0
540821,20.0,0.0,0.0,0.0,0.0
540822,0.0,0.0,0.0,0.0,0.0
540823,0.0,0.0,0.0,0.0,5.0
540824,0.0,0.0,0.0,0.0,0.0
540831,0.0,0.0,0.0,0.0,0.0
540832,0.0,0.0,0.0,0.0,0.0
540833,0.0,0.0,0.0,0.0,5.0
540834,0.0,0.0,0.0,0.0,0.0
550111,5.0,0.0,0.0,0.0,0.0
550119,5.0,0.0,0.0,0.0,0.0
550120,5.0,0.0,0.0,0.0,0.0
550130,5.0,0.0,0.0,0.0,0.0
550140,5.0,0.0,0.0,0.0,0.0
550190,5.0,0.0,0.0,0.0,0.0
550210,5.0,0.0,0.0,0.0,0.0
550290,5.0,0.0,0.0,0.0,0.0
550311,20.0,0.0,0.0,0.0,0.0
550319,20.0,0.0,0.0,0.0,0.0
550320,5.0,0.0,0.0,0.0,0.0
550330,20.0,0.0,0.0,0.0,0.0
550340,5.0,0.0,0.0,0.0,0.0
550390,5.0,0.0,0.0,0.0,0.0
550410,20.0,0.0,0.0,0.0,0.0
550490,5.0,0.0,0.0,0.0,0.0
550510,5.0,0.0,0.0,0.0,0.0
550520,5.0,0.0,0.0,0.0,0.0
550610,5.0,0.0,0.0,0.0,0.0
550620,5.0,0.0,0.0,0.0,0.0
550630,5.0,0.0,0.0,0.0,0.0
550640,5.0,0.0,0.0,0.0,0.0
550690,5.0,0.0,0.0,0.0,0.0
550700,5.0,0.0,0.0,0.0,0.0
550810,5.0,0.0,0.0,0.0,0.0
550820,5.0,0.0,0.0,0.0,0.0
550911,5.0,0.0,0.0,0.0,0.0
550912,5.0,0.0,0.0,0.0,0.0
550921,5.0,0.0,0.0,0.0,0.0
550922,5.0,0.0,0.0,0.0,0.0
550931,5.0,0.0,0.0,0.0,0.0
550932,5.0,0.0,0.0,0.0,0.0
550941,5.0,0.0,0.0,0.0,0.0
550942,5.0,0.0,0.0,0.0,0.0
550951,5.0,0.0,0.0,0.0,0.0
550952,5.0,0.0,0.0,0.0,0.0
550953,5.0,0.0,0.0,0.0,0.0
550959,5.0,0.0,0.0,0.0,0.0
550961,5.0,0.0,0.0,0.0,0.0
550962,5.0,0.0,0.0,0.0,0.0
550969,5.0,0.0,0.0,0.0,0.0
550991,5.0,0.0,0.0,0.0,0.0
550992,5.0,0.0,0.0,0.0,0.0
550999,5.0,0.0,0.0,0.0,0.0
551011,5.0,0.0,0.0,0.0,0.0
551012,5.0,0.0,0.0,0.0,0.0
551020,5.0,0.0,0.0,0.0,0.0
551030,5.0,0.0,0.0,0.0,0.0
551090,5.0,0.0,0.0,0.0,0.0
551110,0.0,0.0,0.0,0.0,0.0
551120,0.0,0.0,0.0,0.0,0.0
551130,0.0,0.0,0.0,0.0,0.0
551211,20.0,0.0,0.0,0.0,5.0
551219,0.0,0.0,0.0,0.0,5.0
551221,20.0,0.0,0.0,0.0,5.0
551229,0.0,0.0,0.0,0.0,5.0
551291,20.0,0.0,0.0,0.0,5.0
551299,0.0,0.0,0.0,0.0,5.0
551311,20.0,0.0,0.0,0.0,0.0
551312,20.0,0.0,0.0,0.0,5.0
551313,20.0,0.0,0.0,0.0,5.0
551319,20.0,0.0,0.0,0.0,5.0
551321,0.0,0.0,0.0,0.0,0.0
551323,0.0,0.0,0.0,0.0,5.0
551329,0.0,0.0,0.0,0.0,5.0
551331,0.0,0.0,0.0,0.0,5.0
551339,0.0,0.0,0.0,0.0,5.0
551341,0.0,0.0,0.0,0.0,5.0
551349,0.0,0.0,0.0,0.0,5.0
551411,20.0,0.0,0.0,0.0,0.0
551412,20.0,0.0,0.0,0.0,5.0
551419,20.0,0.0,0.0,0.0,5.0
551421,0.0,0.0,6.25,0.0,5.0
551422,0.0,0.0,0.0,0.0,5.0
551423,0.0,0.0,0.0,0.0,5.0
551429,0.0,0.0,0.0,0.0,5.0
551430,0.0,0.0,0.0,0.0,5.0
551441,0.0,0.0,0.0,0.0,5.0
551442,0.0,0.0,0.0,0.0,5.0
551443,0.0,0.0,0.0,0.0,5.0
551449,0.0,0.0,0.0,0.0,5.0
551511,0.0,0.0,0.0,0.0,5.0
551512,0.0,0.0,0.0,0.0,0.0
551513,0.0,0.0,0.0,0.0,5.0
551519,0.0,0.0,0.0,0.0,0.0
551521,0.0,0.0,0.0,0.0,0.0
551522,0.0,0.0,0.0,0.0,5.0
551529,0.0,0.0,0.0,0.0,0.0
551591,0.0,0.0,0.0,0.0,0.0
551599,0.0,0.0,0.0,0.0,0.0
551611,20.0,0.0,0.0,0.0,0.0
551612,0.0,0.0,0.0,0.0,5.0
551613,0.0,0.0,0.0,0.0,5.0
551614,0.0,0.0,0.0,0.0,5.0
551621,20.0,0.0,0.0,0.0,0.0
551622,0.0,0.0,6.25,0.0,0.0
551623,0.0,0.0,0.0,0.0,5.0
551624,0.0,0.0,0.0,0.0,5.0
551631,15.0,0.0,0.0,0.0,0.0
551632,20.0,0.0,0.0,0.0,0.0
551633,20.0,0.0,0.0,0.0,5.0
551634,20.0,0.0,0.0,0.0,0.0
551641,20.0,0.0,0.0,0.0,5.0
551642,20.0,0.0,0.0,0.0,5.0
551643,0.0,0.0,0.0,0.0,5.0
551644,0.0,0.0,0.0,0.0,5.0
551691,20.0,0.0,0.0,0.0,0.0
551692,20.0,0.0,0.0,0.0,0.0
551693,0.0,0.0,0.0,0.0,0.0
551694,0.0,0.0,0.0,0.0,0.0
560121,10.0,0.0,0.0,0.0,0.0
560122,10.0,0.0,0.0,0.0,0.0
560129,10.0,0.0,0.0,0.0,0.0
560130,20.0,0.0,0.0,0.0,0.0
560210,10.0,0.0,0.0,0.0,0.0
560221,10.0,0.0,0.0,0.0,0.0
560229,10.0,0.0,0.0,0.0,0.0
560290,10.0,0.0,0.0,0.0,0.0
560311,20.0,0.0,0.0,0.0,0.0
560312,20.0,0.0,0.0,0.0,0.0
560313,10.0,0.0,0.0,0.0,0.0
560314,20.0,0.0,0.0,0.0,0.0
560391,10.0,0.0,0.0,0.0,0.0
560392,20.0,0.0,0.0,0.0,0.0
560393,10.0,0.0,0.0,0.0,0.0
560394,20.0,0.0,0.0,0.0,0.0
560410,10.0,0.0,0.0,0.0,0.0
560490,10.0,0.0,0.0,0.0,0.0
560500,10.0,0.0,0.0,0.0,0.0
560600,10.0,0.0,0.0,0.0,0.0
560721,10.0,0.0,0.0,0.0,0.0
560729,10.0,0.0,0.0,0.0,0.0
560741,10.0,0.0,0.0,0.0,0.0
560749,10.0,0.0,0.0,0.0,0.0
560750,10.0,0.0,0.0,0.0,0.0
560790,10.0,0.0,0.0,0.0,0.0
560811,10.0,0.0,0.0,0.0,0.0
560819,10.0,0.0,0.0,0.0,0.0
560890,10.0,0.0,0.0,0.0,0.0
560900,10.0,0.0,0.0,0.0,0.0
570110,20.0,0.0,0.0,0.0,0.0
570190,20.0,0.0,0.0,0.0,0.0
570210,20.0,0.0,0.0,0.0,0.0
570220,20.0,0.0,0.0,0.0,0.0
570231,20.0,0.0,0.0,0.0,0.0
570232,0.0,0.0,6.25,0.0,0.0
570239,20.0,0.0,0.0,0.0,0.0
570241,20.0,0.0,0.0,0.0,0.0
570242,0.0,0.0,0.0,0.0,0.0
570249,20.0,0.0,0.0,0.0,0.0
570250,20.0,0.0,2.68,0.0,0.0
570291,17.5,0.0,0.0,0.0,0.0
570292,0.0,0.0,6.25,0.0,0.0
570299,20.0,0.0,0.0,0.0,0.0
570310,20.0,0.0,0.0,0.0,0.0
570321,0.0,0.0,0.0,0.0,0.0
570329,0.0,0.0,0.0,0.0,0.0
570331,0.0,0.0,0.0,0.0,0.0
570339,0.0,0.0,0.0,0.0,0.0
570390,20.0,0.0,0.0,0.0,0.0
570410,20.0,0.0,0.0,0.0,0.0
570420,16.67,0.0,0.0,0.0,0.0
570490,0.0,0.0,0.0,0.0,0.0
570500,20.0,0.0,0.0,0.0,0.0
580110,0.0,0.0,0.0,0.0,0.0
580121,0.0,0.0,0.0,0.0,0.0
